age,workclass,education,marital-status,occupation,relationship,race,hours-per-week,native-country,income
64,?,Some-college,Married-AF-spouse,Other-service,Wife,White,40,United-States,low
71,Self-emp-not-inc,7th-8th,Married-civ-spouse,Farming-fishing,Husband,Other,50,United-States,low
23,Private,Some-college,,Handlers-cleaners,,Amer-Indian-Eskimo,40,United-States,high
24,,Some-college,Never-married,Craft-repair,Not-in-family,White,40,United-States,low
47,Private,,Married-civ-spouse,Exec-managerial,Husband,White,45,United-States,low
49,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,50,United-States,high
37,Private,Assoc-acdm,Never-married,Sales,Unmarried,Black,40,United-States,low
59,?,HS-grad,Married-civ-spouse,?,Husband,White,60,United-States,low
33,Never-worked,Bachelors,Never-married,,Not-in-family,White,40,?,low
53,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,55,,
33,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,44,United-States,low
46,Without-pay,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,38,United-States,low
20,Private,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,40,United-States,
33,Private,Assoc-voc,Never-married,Handlers-cleaners,,White,40,Mexico,low
55,Private,Masters,,Transport-moving,Husband,Black,32,United-States,low
41,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,40,United-States,high
43,Private,Assoc-acdm,Married-civ-spouse,Prof-specialty,Husband,White,50,United-States,low
54,Self-emp-inc,HS-grad,Divorced,Sales,Not-in-family,White,50,United-States,low
36,Private,HS-grad,Never-married,Other-service,Not-in-family,White,40,,low
34,Private,11th,Married-civ-spouse,,Husband,White,50,United-States,low
45,Federal-gov,Assoc-voc,Widowed,Tech-support,Not-in-family,White,45,United-States,high
23,Federal-gov,Assoc-acdm,Divorced,Exec-managerial,Own-child,White,40,Poland,low
23,,Some-college,Never-married,Prof-specialty,Not-in-family,White,50,Japan,low
39,Private,Bachelors,Never-married,Adm-clerical,Own-child,White,40,United-States,low
17,Self-emp-not-inc,11th,Never-married,Sales,Own-child,White,40,United-States,low
42,Private,12th,Divorced,Craft-repair,,White,40,United-States,low
27,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,Black,40,United-States,low
51,Self-emp-inc,,Never-married,Sales,Not-in-family,White,25,,low
48,Private,Masters,Never-married,Adm-clerical,Not-in-family,White,43,United-States,low
20,?,Some-college,Never-married,?,Own-child,,35,United-States,low
52,Private,Bachelors,Divorced,Tech-support,Unmarried,White,50,United-States,low
47,Private,Some-college,Divorced,Tech-support,Other-relative,White,40,United-States,low
48,Federal-gov,Bachelors,Married-civ-spouse,,Husband,White,40,,high
42,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,50,United-States,
55,Local-gov,Masters,Never-married,Prof-specialty,Not-in-family,White,45,United-States,
34,Self-emp-not-inc,HS-grad,Married-civ-spouse,Sales,Husband,,60,United-States,high
76,?,Doctorate,Married-civ-spouse,?,Husband,White,20,United-States,low
18,?,12th,Never-married,?,Own-child,White,20,,low
20,Private,11th,Never-married,Transport-moving,Own-child,White,60,United-States,low
32,Federal-gov,HS-grad,Separated,,Not-in-family,Black,46,United-States,low
54,Private,Some-college,Divorced,Adm-clerical,Unmarried,White,40,United-States,low
70,Private,9th,Married-civ-spouse,Machine-op-inspct,Other-relative,White,40,United-States,low
52,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,60,United-States,high
38,Private,5th-6th,Never-married,Adm-clerical,Unmarried,Black,40,United-States,low
30,Private,Some-college,Never-married,Exec-managerial,,White,40,United-States,low
45,Local-gov,Doctorate,Married-civ-spouse,,Husband,White,45,United-States,high
27,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,40,United-States,low
21,?,Some-college,Never-married,?,Own-child,White,40,United-States,low
25,Private,HS-grad,Never-married,Craft-repair,Own-child,White,40,United-States,low
18,Private,Some-college,Never-married,Sales,Own-child,White,15,United-States,low
41,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,45,Cambodia,high
23,Private,HS-grad,Never-married,Adm-clerical,Husband,White,40,United-States,low
31,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,40,United-States,high
66,Local-gov,Some-college,Widowed,Adm-clerical,Not-in-family,White,20,United-States,low
27,State-gov,HS-grad,Separated,Adm-clerical,Not-in-family,White,45,United-States,low
39,State-gov,Assoc-voc,Never-married,Exec-managerial,Not-in-family,White,42,United-States,low
59,Private,11th,Married-civ-spouse,Adm-clerical,,White,40,United-States,high
36,Private,HS-grad,Divorced,Prof-specialty,Unmarried,Black,50,United-States,low
43,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,White,60,United-States,low
39,Self-emp-not-inc,9th,Never-married,Exec-managerial,Husband,White,60,United-States,high
57,Private,10th,Married-civ-spouse,Craft-repair,Husband,White,40,United-States,high
66,Private,Bachelors,Widowed,Other-service,Not-in-family,White,12,United-States,low
33,,7th-8th,Married-civ-spouse,Farming-fishing,Husband,White,40,Mexico,low
40,Private,Bachelors,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,40,?,high
48,Local-gov,HS-grad,Married-civ-spouse,Exec-managerial,Husband,,38,United-States,
36,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,40,Philippines,low
64,?,Some-college,Married-civ-spouse,?,Husband,White,15,,low
32,Private,HS-grad,Married-civ-spouse,Transport-moving,Own-child,White,40,United-States,low
33,Federal-gov,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,40,United-States,low
28,,7th-8th,Married-civ-spouse,Sales,Other-relative,White,40,United-States,low
48,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,40,,high
20,Private,Some-college,Never-married,Adm-clerical,Own-child,White,40,Mexico,low
31,,Some-college,Never-married,,Not-in-family,Black,40,United-States,low
19,Private,HS-grad,Never-married,Sales,Own-child,White,35,United-States,
34,Private,12th,Never-married,,Wife,Black,30,,low
25,Local-gov,HS-grad,Never-married,Adm-clerical,Not-in-family,Black,40,United-States,low
35,Self-emp-inc,Assoc-acdm,Never-married,Other-service,Own-child,Other,50,United-States,low
72,Private,Assoc-voc,,Other-service,Unmarried,White,25,United-States,low
48,Private,11th,Divorced,Machine-op-inspct,Husband,White,40,United-States,low
47,State-gov,Bachelors,Widowed,Prof-specialty,Husband,White,45,United-States,high
26,Private,Bachelors,Never-married,Adm-clerical,Not-in-family,White,40,United-States,low
21,Local-gov,HS-grad,Never-married,Other-service,Not-in-family,White,22,United-States,low
70,?,Some-college,Married-civ-spouse,?,Husband,White,4,United-States,high
40,Private,Masters,Never-married,Prof-specialty,,White,55,United-States,low
20,Private,HS-grad,Never-married,Other-service,Not-in-family,White,40,United-States,low
46,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,21,United-States,low
36,Local-gov,Assoc-voc,Never-married,Protective-serv,Not-in-family,Black,60,United-States,high
42,Federal-gov,Assoc-acdm,Separated,Prof-specialty,Unmarried,White,40,United-States,high
29,Private,Assoc-voc,Married-civ-spouse,Prof-specialty,Husband,White,40,United-States,low
38,State-gov,Masters,,Exec-managerial,Not-in-family,White,40,United-States,low
29,Private,HS-grad,Never-married,Exec-managerial,Unmarried,Black,40,Dominican-Republic,low
19,Private,Some-college,Never-married,Machine-op-inspct,Own-child,White,20,United-States,low
43,Self-emp-not-inc,9th,Married-civ-spouse,Craft-repair,Husband,White,40,United-States,low
51,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,45,China,high
33,Local-gov,HS-grad,Divorced,Transport-moving,Not-in-family,White,35,United-States,low
27,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,Black,60,United-States,low
43,Private,,Married-civ-spouse,Sales,Husband,White,40,United-States,high
21,Private,,Separated,Other-service,Own-child,White,35,United-States,low
36,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,40,United-States,low
26,Self-emp-not-inc,HS-grad,Never-married,,Not-in-family,White,40,United-States,low
25,Private,HS-grad,,Other-service,Unmarried,Black,40,United-States,low
24,Private,,Married-civ-spouse,Sales,Own-child,White,20,United-States,low
30,Local-gov,Bachelors,Separated,Prof-specialty,Not-in-family,Amer-Indian-Eskimo,40,United-States,low
39,Local-gov,Bachelors,Divorced,Prof-specialty,Unmarried,White,40,United-States,low
28,Private,Some-college,Married-civ-spouse,Sales,Wife,White,40,United-States,high
26,Private,Bachelors,Never-married,Adm-clerical,Own-child,White,40,Mexico,low
34,Private,Bachelors,Never-married,Handlers-cleaners,Own-child,White,40,United-States,low
53,,,Married-civ-spouse,Other-service,Husband,White,41,United-States,low
28,Private,HS-grad,Divorced,Other-service,Not-in-family,White,52,United-States,low
56,Private,HS-grad,Divorced,Adm-clerical,Not-in-family,White,40,United-States,low
20,?,Some-college,Never-married,?,Own-child,White,16,United-States,low
31,Private,9th,Never-married,Machine-op-inspct,Unmarried,White,40,Mexico,low
31,Private,Some-college,Never-married,Machine-op-inspct,Not-in-family,White,50,United-States,low
55,Private,HS-grad,Divorced,Handlers-cleaners,Unmarried,White,40,United-States,low
21,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,,30,,low
43,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,40,United-States,low
38,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,40,Peru,high
23,State-gov,Bachelors,Married-civ-spouse,Adm-clerical,Other-relative,White,40,United-States,low
27,Private,Assoc-voc,Married-civ-spouse,Sales,,White,35,,low
35,Self-emp-not-inc,HS-grad,Never-married,Craft-repair,Not-in-family,Black,40,United-States,high
54,Private,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,40,United-States,high
22,Local-gov,HS-grad,Never-married,Farming-fishing,Own-child,White,20,,low
29,Private,Assoc-acdm,Never-married,Adm-clerical,Not-in-family,White,40,United-States,low
46,Private,,Married-civ-spouse,Tech-support,Husband,White,40,United-States,high
88,Private,Some-college,Divorced,Adm-clerical,Unmarried,White,40,United-States,low
23,Private,HS-grad,Never-married,Transport-moving,Own-child,White,40,United-States,low
48,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,40,?,high
28,Private,Bachelors,Never-married,Sales,Not-in-family,Other,40,United-States,low
64,?,Some-college,Divorced,?,Husband,White,10,United-States,high
60,Self-emp-not-inc,HS-grad,Married-civ-spouse,Sales,Husband,White,70,United-States,low
58,Private,Some-college,Married-civ-spouse,Sales,Husband,Black,40,United-States,low
67,?,HS-grad,Married-civ-spouse,?,Wife,White,5,United-States,low
54,,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,60,United-States,low
29,Private,7th-8th,Divorced,Craft-repair,Unmarried,Other,55,United-States,low
29,Private,HS-grad,Married-AF-spouse,Protective-serv,,,35,Peru,low
36,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,40,United-States,
48,?,12th,Married-civ-spouse,Craft-repair,Husband,White,36,,low
30,Private,HS-grad,Married-civ-spouse,Other-service,Other-relative,White,40,United-States,low
54,Private,7th-8th,Married-civ-spouse,Handlers-cleaners,Husband,White,40,United-States,low
68,Self-emp-not-inc,Masters,Married-civ-spouse,Adm-clerical,Wife,White,24,,low
55,Federal-gov,Bachelors,Separated,Other-service,Unmarried,White,72,?,low
35,Private,Some-college,Separated,Exec-managerial,Own-child,Black,40,United-States,high
40,Private,Prof-school,Never-married,Adm-clerical,Not-in-family,White,40,United-States,low
56,Private,7th-8th,Divorced,Transport-moving,Unmarried,White,40,United-States,low
18,Private,HS-grad,Never-married,Other-service,Own-child,White,12,Mexico,low
33,Private,Masters,Never-married,Exec-managerial,Not-in-family,White,32,?,low
23,Private,Some-college,,Transport-moving,Own-child,White,15,Iran,low
53,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,52,United-States,high
35,Private,HS-grad,Divorced,Sales,Not-in-family,Black,50,United-States,low
54,Federal-gov,Bachelors,Divorced,Exec-managerial,Not-in-family,White,40,United-States,low
36,?,,Married-civ-spouse,Exec-managerial,,White,50,United-States,high
35,,Bachelors,Never-married,Exec-managerial,Own-child,White,40,United-States,low
55,State-gov,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,40,United-States,high
33,,Assoc-voc,Never-married,Other-service,Unmarried,Black,40,United-States,low
22,Private,HS-grad,Never-married,Other-service,Not-in-family,Black,70,United-States,low
44,Federal-gov,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,43,United-States,
58,Private,10th,Married-civ-spouse,Other-service,Unmarried,White,65,United-States,
25,Private,Assoc-acdm,Never-married,Adm-clerical,Own-child,White,38,United-States,
45,Private,Assoc-voc,Divorced,Machine-op-inspct,,White,40,United-States,low
51,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,40,United-States,low
59,,HS-grad,Married-civ-spouse,Protective-serv,Husband,White,24,United-States,high
26,Private,Bachelors,Never-married,Adm-clerical,Own-child,,40,United-States,low
45,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,40,United-States,high
25,?,Bachelors,Never-married,?,Own-child,White,30,United-States,low
46,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,40,United-States,high
30,?,Masters,Married-civ-spouse,?,Husband,White,46,United-States,high
34,Local-gov,9th,Never-married,Protective-serv,Not-in-family,Amer-Indian-Eskimo,40,United-States,low
45,Private,Some-college,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,50,United-States,low
46,,Bachelors,Married-civ-spouse,Sales,Husband,White,40,United-States,high
39,Private,Bachelors,Married-spouse-absent,Craft-repair,Not-in-family,White,50,?,high
52,Private,HS-grad,Married-AF-spouse,Adm-clerical,Unmarried,White,38,United-States,low
32,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,40,United-States,low
26,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,40,United-States,low
65,?,10th,Married-civ-spouse,?,Husband,,70,United-States,low
26,Private,HS-grad,Never-married,Craft-repair,,White,40,,low
27,Private,Some-college,,Adm-clerical,Own-child,Amer-Indian-Eskimo,45,United-States,low
47,Private,HS-grad,Separated,Prof-specialty,Wife,Other,40,Puerto-Rico,high
21,Private,HS-grad,Never-married,Craft-repair,Own-child,Black,40,United-States,low
26,?,HS-grad,Never-married,Adm-clerical,,White,40,United-States,low
57,Private,,Married-civ-spouse,Exec-managerial,Husband,White,55,United-States,low
34,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,40,United-States,low
34,State-gov,Assoc-voc,Never-married,Prof-specialty,Not-in-family,White,40,United-States,low
59,Local-gov,Masters,Widowed,Prof-specialty,Unmarried,White,60,United-States,high
33,Private,HS-grad,Separated,Other-service,Unmarried,Asian-Pac-Islander,48,China,low
27,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,75,United-States,high
27,Local-gov,Bachelors,Never-married,Prof-specialty,Not-in-family,White,35,United-States,low
54,Private,9th,Married-civ-spouse,Machine-op-inspct,Husband,White,35,United-States,low
47,Federal-gov,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,48,United-States,high
27,Local-gov,Some-college,Married-civ-spouse,Protective-serv,Husband,White,60,United-States,low
38,Private,9th,Married-civ-spouse,Craft-repair,Husband,White,40,Cuba,low
34,Self-emp-inc,Bachelors,Widowed,Exec-managerial,Unmarried,Black,50,United-States,high
51,Private,HS-grad,Divorced,Sales,Not-in-family,White,40,United-States,high
54,Self-emp-not-inc,Some-college,Married-civ-spouse,Sales,Husband,White,40,United-States,high
38,State-gov,Assoc-acdm,Never-married,Adm-clerical,Not-in-family,Black,40,United-States,low
54,Private,Doctorate,Married-civ-spouse,Exec-managerial,Husband,White,50,United-States,
26,Private,11th,Married-civ-spouse,Craft-repair,Husband,White,45,United-States,low
67,Private,7th-8th,Married-civ-spouse,Transport-moving,Husband,Black,40,United-States,low
29,Private,HS-grad,Divorced,Other-service,Not-in-family,,35,United-States,low
26,Private,1st-4th,Never-married,Other-service,Not-in-family,Black,55,Philippines,low
29,Private,Bachelors,Married-civ-spouse,,Husband,White,50,United-States,high
