age,workclass,education-num,occupation,sex,capital-gain,capital-loss,hours-per-week,income
28,Local-gov,9,Transport-moving,Female,0,0,40,low
42,Self-emp-not-inc,10,Craft-repair,Male,0,0,45,low
21,Private,9,Farming-fishing,Male,0,0,40,low
52,Local-gov,14,Prof-specialty,Male,0,0,40,high
50,Private,10,Other-service,Female,0,0,40,low
32,Private,9,Craft-repair,Male,0,0,40,low
30,Private,9,Transport-moving,Male,4865,0,40,low
31,Private,13,Sales,Male,0,0,48,low
60,Self-emp-not-inc,9,Sales,Male,0,0,40,low
34,Private,9,Tech-support,Female,0,0,35,low
37,Private,4,Sales,Female,0,0,44,low
60,Self-emp-not-inc,9,Exec-managerial,Male,0,2559,50,high
27,Self-emp-inc,9,Craft-repair,Male,0,0,60,low
39,Private,13,Sales,Male,0,0,60,low
28,Local-gov,10,Protective-serv,Male,0,0,40,low
33,Private,9,Other-service,Female,0,0,36,low
50,Local-gov,14,Prof-specialty,Female,0,0,45,low
37,Local-gov,11,Protective-serv,Male,0,0,80,high
18,?,8,?,Male,0,0,20,low
59,Self-emp-inc,14,Sales,Male,0,0,40,low
32,Private,13,Tech-support,Female,0,0,40,high
27,Private,14,Adm-clerical,Female,0,0,20,high
66,?,9,?,Female,0,0,35,low
20,Local-gov,10,Adm-clerical,Female,0,0,10,low
35,Self-emp-not-inc,9,Craft-repair,Male,3103,0,40,high
29,?,13,?,Male,0,0,40,low
56,Private,9,Sales,Male,0,0,40,low
35,Private,11,Craft-repair,Male,4386,0,42,high
56,Local-gov,9,Transport-moving,Male,0,0,40,low
26,Private,9,Sales,Male,0,0,50,high
75,?,13,?,Female,0,0,6,low
20,Private,10,Adm-clerical,Female,0,0,35,low
33,Self-emp-inc,9,Sales,Male,0,0,99,low
59,Private,9,Adm-clerical,Female,0,0,16,low
32,Private,10,Protective-serv,Male,0,0,16,low
48,Private,10,Prof-specialty,Male,0,0,40,high
31,Private,9,Adm-clerical,Female,0,0,37,low
27,Private,13,Exec-managerial,Male,7298,0,55,high
19,?,10,?,Female,0,0,25,low
61,?,9,?,Male,0,0,40,low
40,Private,9,Handlers-cleaners,Male,0,0,63,low
30,Private,4,Farming-fishing,Male,0,0,45,low
63,Self-emp-inc,9,Exec-managerial,Male,0,0,40,low
31,Private,3,Machine-op-inspct,Male,0,0,45,low
23,Local-gov,9,Other-service,Male,0,0,40,low
27,Private,14,Exec-managerial,Female,0,0,40,low
19,Private,9,Adm-clerical,Male,0,0,40,low
57,?,4,?,Female,1173,0,45,low
20,Private,10,Sales,Male,0,0,40,low
43,Local-gov,14,Prof-specialty,Female,7430,0,60,high
71,Private,4,Craft-repair,Male,0,0,40,high
55,Private,9,Craft-repair,Male,0,0,45,low
53,Private,9,Craft-repair,Male,0,0,40,low
46,Private,9,Exec-managerial,Female,0,0,40,low
60,Self-emp-not-inc,9,Craft-repair,Male,0,0,42,high
30,Private,10,Machine-op-inspct,Male,0,0,40,low
41,Local-gov,10,Exec-managerial,Female,0,0,25,low
36,State-gov,9,Exec-managerial,Female,0,0,40,low
18,?,10,?,Male,0,0,40,low
56,Private,9,Adm-clerical,Female,0,0,40,low
36,Private,11,Machine-op-inspct,Male,3103,0,40,high
36,Private,10,Transport-moving,Male,0,0,40,high
20,State-gov,10,Adm-clerical,Female,0,0,25,low
22,Private,9,Craft-repair,Female,0,0,36,low
39,Private,11,Machine-op-inspct,Male,0,0,40,low
47,Private,13,Sales,Male,0,0,70,low
32,Private,9,Handlers-cleaners,Male,0,0,40,low
40,Private,9,Other-service,Female,0,0,40,low
45,Local-gov,13,Exec-managerial,Male,0,1977,50,high
24,Private,9,Other-service,Male,0,0,40,low
19,Private,7,Other-service,Male,0,0,20,low
23,Private,13,Exec-managerial,Female,0,0,40,low
44,Private,10,Machine-op-inspct,Male,0,0,40,low
21,Private,10,Protective-serv,Female,99999,0,40,high
38,Private,10,Exec-managerial,Female,0,0,45,low
41,Private,13,Tech-support,Female,0,0,25,high
27,Private,10,Other-service,Female,0,0,37,low
35,Private,10,Machine-op-inspct,Male,0,0,40,low
24,Private,13,Exec-managerial,Female,0,0,40,low
53,Private,9,Adm-clerical,Female,0,1876,38,low
46,Self-emp-not-inc,10,Sales,Male,0,0,60,high
35,Local-gov,14,Prof-specialty,Male,0,0,40,low
41,Private,9,Adm-clerical,Female,0,625,40,low
35,Private,9,Transport-moving,Female,0,1902,28,high
43,Private,15,Farming-fishing,Female,0,0,32,low
23,Private,13,Prof-specialty,Male,0,0,60,low
50,Private,10,Adm-clerical,Female,0,0,40,low
41,Private,13,Tech-support,Male,7430,0,45,high
28,Private,6,Machine-op-inspct,Male,0,0,45,low
38,Private,9,Machine-op-inspct,Male,0,0,40,low
35,Private,5,Other-service,Male,0,0,32,low
51,Self-emp-inc,10,Exec-managerial,Male,0,0,55,high
28,Private,16,Prof-specialty,Male,594,0,50,low
36,Private,9,Adm-clerical,Female,0,0,40,low
49,Self-emp-not-inc,9,Farming-fishing,Male,0,1672,98,low
36,Private,10,Sales,Female,0,0,40,low
28,Private,10,Sales,Male,0,0,43,low
42,Self-emp-not-inc,13,Prof-specialty,Male,0,0,21,low
54,Local-gov,14,Prof-specialty,Male,0,0,45,high
24,State-gov,13,Prof-specialty,Male,0,0,40,low
63,Private,10,Protective-serv,Male,0,0,40,low
32,Private,9,Exec-managerial,Male,0,0,70,low
34,Private,9,Craft-repair,Male,0,0,40,low
41,Private,9,Sales,Female,15024,0,50,high
21,State-gov,10,Tech-support,Male,0,0,30,low
32,Private,11,Prof-specialty,Female,0,0,38,low
28,Private,11,Adm-clerical,Female,0,0,45,low
72,Private,9,Other-service,Female,0,0,25,low
20,Private,9,Other-service,Male,0,0,40,low
38,Private,10,Adm-clerical,Female,0,0,40,low
17,Never-worked,6,?,Male,0,0,30,low
45,Private,9,Other-service,Female,0,0,40,low
38,Private,13,Exec-managerial,Male,15024,0,50,high
41,Local-gov,13,Prof-specialty,Male,0,0,35,high
37,Private,9,Transport-moving,Male,0,0,40,low
28,Private,13,Exec-managerial,Male,0,0,40,low
38,Local-gov,13,Prof-specialty,Female,0,0,40,low
26,Private,12,Sales,Male,0,0,40,low
42,Private,11,Other-service,Male,0,0,45,low
53,Private,9,Other-service,Male,0,0,40,low
36,Private,10,Craft-repair,Male,0,0,40,low
44,?,4,?,Male,0,0,25,low
45,Private,9,Craft-repair,Male,0,0,56,high
34,Private,13,Prof-specialty,Female,99999,0,40,high
36,?,9,?,Male,0,0,40,low
46,?,9,?,Female,0,0,40,low
23,Private,10,Adm-clerical,Male,0,0,40,low
40,Private,10,Transport-moving,Male,0,0,40,high
22,Private,13,Sales,Male,0,0,25,low
34,Private,9,Machine-op-inspct,Female,0,0,40,low
73,Self-emp-not-inc,4,Adm-clerical,Female,0,0,99,low
48,Private,5,Sales,Male,0,0,40,low
18,?,9,?,Female,0,1602,35,low
42,Private,11,Exec-managerial,Male,15024,0,55,high
43,Local-gov,8,Transport-moving,Male,0,1579,40,low
37,Private,10,Handlers-cleaners,Male,0,0,40,low
48,?,9,?,Female,0,0,25,low
62,State-gov,9,Transport-moving,Male,0,0,44,low
42,Self-emp-not-inc,9,Farming-fishing,Male,0,0,50,low
37,Private,13,Exec-managerial,Male,0,0,40,low
41,Private,4,Exec-managerial,Male,0,0,60,low
39,Private,11,Other-service,Female,0,0,40,low
35,Self-emp-not-inc,13,Exec-managerial,Male,0,0,40,low
55,Federal-gov,9,Adm-clerical,Female,0,0,40,low
35,Private,11,Other-service,Female,0,0,35,low
31,Private,12,Exec-managerial,Female,0,0,40,low
32,Private,9,Other-service,Male,0,0,54,low
69,Private,4,Handlers-cleaners,Male,0,0,6,low
36,Private,9,Craft-repair,Female,0,0,30,low
61,Self-emp-not-inc,16,Prof-specialty,Male,0,0,55,high
31,Private,12,Sales,Female,0,880,45,low
44,Private,3,Craft-repair,Male,0,0,45,low
51,Self-emp-inc,9,Sales,Female,0,0,40,low
38,?,10,?,Male,0,0,75,high
20,Private,9,Prof-specialty,Female,0,0,35,low
24,Private,9,Craft-repair,Male,0,1590,40,low
47,Private,14,Prof-specialty,Female,0,0,40,high
36,Private,9,Craft-repair,Female,0,0,40,low
41,Private,10,Sales,Male,0,0,50,high
24,Private,10,Prof-specialty,Female,0,0,40,high
55,Self-emp-not-inc,16,Exec-managerial,Female,0,0,30,low
17,Private,8,Other-service,Female,0,0,30,low
47,Private,10,Adm-clerical,Female,0,0,48,high
35,Private,7,Machine-op-inspct,Male,0,0,50,low
20,Private,10,Sales,Female,0,0,32,low
25,Private,12,Tech-support,Female,0,2001,30,low
56,State-gov,9,Adm-clerical,Male,0,0,40,low
34,Private,13,Other-service,Female,0,0,35,low
43,Private,10,Tech-support,Female,0,0,35,low
41,Private,13,Transport-moving,Male,6497,0,40,low
22,Private,3,Handlers-cleaners,Male,0,0,40,low
25,Private,6,Craft-repair,Male,0,0,40,low
17,Private,7,Sales,Female,0,0,20,low
30,Private,7,Transport-moving,Male,0,0,30,low
18,Private,7,Sales,Male,0,0,25,low
72,Self-emp-inc,3,Exec-managerial,Male,0,0,20,low
48,Local-gov,14,Adm-clerical,Female,0,0,40,low
51,Self-emp-not-inc,9,Sales,Male,3103,0,84,low
45,Private,10,Priv-house-serv,Female,0,0,29,low
22,Private,9,Handlers-cleaners,Male,0,0,40,low
48,Private,4,Machine-op-inspct,Male,0,0,40,high
25,Private,9,Craft-repair,Male,0,0,40,low
46,Private,10,Sales,Male,0,0,8,low
34,Local-gov,10,Exec-managerial,Male,0,0,40,high
58,Local-gov,4,Craft-repair,Male,0,0,40,low
27,Private,10,Adm-clerical,Female,0,0,50,low
64,Self-emp-inc,13,Exec-managerial,Male,0,0,50,low
35,Private,5,Handlers-cleaners,Male,0,0,40,low
32,Private,10,Transport-moving,Male,0,0,60,high
53,State-gov,10,Adm-clerical,Female,4650,0,40,low
61,Private,11,Tech-support,Male,0,0,40,high
46,Self-emp-not-inc,15,Exec-managerial,Male,15024,0,55,high
52,Private,14,Exec-managerial,Male,0,1902,50,high
26,Private,13,Sales,Male,0,0,50,low
19,Private,9,Tech-support,Female,0,0,20,low
35,Private,9,Handlers-cleaners,Male,0,0,25,low
51,Private,13,Sales,Male,0,0,50,high
49,Private,9,Adm-clerical,Female,0,0,20,low
49,Private,1,Other-service,Male,0,0,40,low
53,Private,9,Exec-managerial,Male,0,0,40,low
37,?,10,?,Male,0,0,40,low
47,Private,9,Craft-repair,Male,0,0,40,low
69,Self-emp-not-inc,15,Prof-specialty,Male,20051,0,45,high
53,Federal-gov,10,Handlers-cleaners,Male,0,0,40,low
19,Private,9,Other-service,Female,0,0,35,low
30,State-gov,10,Prof-specialty,Female,0,0,40,high
36,Private,13,Craft-repair,Male,0,0,50,high
33,Self-emp-not-inc,13,Sales,Male,7298,0,80,high
20,Private,9,Protective-serv,Male,0,0,40,low
25,Private,10,Handlers-cleaners,Male,0,0,50,low
42,Private,9,Machine-op-inspct,Male,0,0,40,low
28,Private,7,Handlers-cleaners,Female,0,0,20,low
37,Private,9,Sales,Male,0,0,44,low
23,Private,9,Handlers-cleaners,Male,0,0,35,low
52,Federal-gov,13,Protective-serv,Male,0,0,60,high
52,Self-emp-not-inc,10,Farming-fishing,Male,7688,0,72,high
24,Private,6,Sales,Male,0,0,49,low
54,?,5,?,Female,0,0,15,low
30,Private,12,Prof-specialty,Male,0,0,40,low
36,Private,10,Sales,Male,15024,0,40,high
40,Private,12,Protective-serv,Male,0,0,60,low
17,Private,7,Handlers-cleaners,Male,0,0,15,low
46,Self-emp-not-inc,13,Sales,Male,0,1902,40,high
30,Private,7,Craft-repair,Male,0,0,40,low
19,Private,9,Other-service,Male,0,0,25,low
36,Private,10,Craft-repair,Male,0,0,45,low
24,Private,13,Adm-clerical,Female,0,0,40,low
41,Private,9,Transport-moving,Male,0,0,40,low
20,Private,10,Sales,Female,0,0,50,low
34,Private,9,Other-service,Female,0,0,40,low
37,Local-gov,6,Craft-repair,Male,0,0,40,low
18,?,10,?,Male,0,0,60,low
30,Federal-gov,13,Prof-specialty,Male,0,0,40,high
23,Private,13,Exec-managerial,Male,0,0,40,low
19,Private,9,Exec-managerial,Male,0,0,32,low
32,State-gov,13,Prof-specialty,Female,0,0,40,low
52,Self-emp-not-inc,10,Prof-specialty,Female,0,0,32,low
28,Private,9,Exec-managerial,Female,0,0,50,low
63,Self-emp-not-inc,10,Exec-managerial,Male,0,0,60,high
23,Private,10,Machine-op-inspct,Male,0,0,40,low
39,Local-gov,13,Prof-specialty,Male,0,0,30,low
39,Private,10,Sales,Female,0,0,40,low
36,Local-gov,13,Other-service,Male,0,0,40,low
47,Private,13,Prof-specialty,Male,0,0,50,low
24,State-gov,13,Adm-clerical,Female,0,0,65,low
32,Private,9,Transport-moving,Female,0,0,35,low
37,Private,13,Prof-specialty,Male,0,0,50,high
47,Federal-gov,10,Adm-clerical,Female,0,0,40,low
24,Local-gov,13,Prof-specialty,Female,0,0,20,low
19,Private,9,Other-service,Male,0,0,20,low
53,Private,14,Exec-managerial,Male,15024,0,65,high
55,Private,9,Sales,Male,0,0,40,low
28,Federal-gov,10,Adm-clerical,Female,0,0,40,low
46,Local-gov,13,Craft-repair,Male,0,0,50,high
30,Private,13,Prof-specialty,Male,0,0,40,high
29,Private,13,Sales,Male,0,0,45,low
27,Private,10,Sales,Male,0,0,40,low
24,Local-gov,6,Other-service,Male,0,0,40,low
52,Federal-gov,9,Machine-op-inspct,Male,0,0,40,high
40,Self-emp-not-inc,9,Craft-repair,Male,0,0,32,low
29,Private,8,Machine-op-inspct,Male,0,0,40,low
46,Private,13,Sales,Male,99999,0,40,high
41,Self-emp-not-inc,10,Machine-op-inspct,Male,0,0,30,low
43,Local-gov,11,Adm-clerical,Female,0,0,35,low
37,Private,14,Exec-managerial,Female,0,213,45,low
36,Self-emp-not-inc,10,Exec-managerial,Male,0,0,52,low
36,Self-emp-not-inc,10,Other-service,Female,0,0,40,low
29,Private,9,Machine-op-inspct,Male,0,0,50,high
35,Private,11,Other-service,Male,0,0,35,low
35,?,12,?,Female,5178,0,12,high
29,Private,13,Handlers-cleaners,Male,4386,0,80,high
47,Private,9,Protective-serv,Male,0,0,40,low
68,Private,16,Prof-specialty,Male,0,0,55,high
26,Private,13,Other-service,Male,0,0,40,low
36,Private,7,Craft-repair,Male,0,0,40,low
38,Private,5,Handlers-cleaners,Male,0,0,40,low
30,Private,10,Exec-managerial,Female,0,0,40,low
24,Private,8,Craft-repair,Male,0,0,40,low
46,Private,9,Other-service,Female,0,0,25,low
47,Federal-gov,13,Protective-serv,Male,0,0,45,high
31,Private,9,Adm-clerical,Female,0,3770,37,low
47,Private,7,Other-service,Male,0,0,50,low
27,Private,13,Sales,Male,27828,0,40,high
25,Local-gov,14,Prof-specialty,Female,0,0,40,low
66,Private,14,Sales,Male,0,0,50,low
34,Private,10,Adm-clerical,Male,0,0,40,low
22,?,10,?,Female,3781,0,35,low
37,Private,13,Exec-managerial,Male,5178,0,40,high
50,Private,13,Exec-managerial,Male,15024,0,40,high
35,Private,9,Sales,Male,5178,0,50,high
50,Private,16,Prof-specialty,Male,0,0,37,high
44,Private,9,Craft-repair,Male,0,0,60,low
21,Private,7,Other-service,Female,0,0,40,low
31,State-gov,14,Adm-clerical,Male,0,0,25,low
31,Private,9,Exec-managerial,Male,0,0,40,low
49,Private,13,Prof-specialty,Female,0,0,40,low
54,Private,10,Prof-specialty,Male,0,0,50,low
36,Private,9,Machine-op-inspct,Female,0,0,40,low
41,Private,12,Other-service,Male,0,0,40,low
42,Private,14,Exec-managerial,Male,0,0,40,low
28,Private,4,Craft-repair,Male,0,0,40,low
37,Private,9,Sales,Male,0,0,45,high
44,Private,13,Tech-support,Female,0,0,40,low
63,Local-gov,4,Craft-repair,Male,0,0,40,low
21,Private,10,Tech-support,Female,0,0,25,low
38,Private,13,Sales,Male,0,0,48,high
63,Self-emp-not-inc,13,Transport-moving,Male,0,0,40,low
46,Private,10,Exec-managerial,Male,0,0,50,high
38,Private,14,Exec-managerial,Male,0,0,60,high
32,?,9,?,Female,0,0,2,high
39,Private,16,Exec-managerial,Female,0,2559,60,high
39,State-gov,16,Prof-specialty,Female,0,0,40,high
18,Private,10,Other-service,Male,0,0,8,low
38,Federal-gov,9,Adm-clerical,Female,0,0,40,low
53,Private,8,Tech-support,Male,0,0,45,high
39,Private,9,Other-service,Female,0,0,40,low
26,Private,9,Craft-repair,Male,0,0,40,low
50,Self-emp-not-inc,12,Sales,Female,0,1408,5,low
34,Private,10,Tech-support,Female,0,0,50,low
35,Private,13,Other-service,Female,0,0,40,low
46,Private,9,Exec-managerial,Male,0,0,45,low
28,State-gov,9,Adm-clerical,Female,0,0,40,low
40,Local-gov,9,Exec-managerial,Male,0,0,40,low
34,Private,9,Adm-clerical,Female,0,0,40,low
28,Private,9,Other-service,Female,0,0,40,low
31,Private,12,Machine-op-inspct,Male,0,0,55,low
28,Local-gov,13,Prof-specialty,Male,0,0,52,low
29,Private,10,Handlers-cleaners,Male,0,0,60,low
34,Private,9,Transport-moving,Male,0,1980,40,low
66,Self-emp-not-inc,12,Craft-repair,Male,2290,0,30,low
35,Private,13,Sales,Male,15024,0,50,high
37,Private,10,Tech-support,Female,0,0,40,low
33,Private,5,Sales,Female,0,0,40,low
46,Federal-gov,13,Prof-specialty,Male,0,0,40,high
42,Private,10,Exec-managerial,Male,99999,0,55,high
54,Self-emp-not-inc,9,Craft-repair,Male,6849,0,50,low
26,Private,13,Exec-managerial,Female,0,0,40,low
25,Private,10,Transport-moving,Male,0,0,38,low
42,Private,9,Machine-op-inspct,Male,0,0,40,low
22,Private,7,Machine-op-inspct,Male,0,0,42,low
23,Private,13,Exec-managerial,Male,0,0,60,low
24,Private,9,Sales,Male,0,0,45,low
36,Self-emp-not-inc,4,Craft-repair,Male,0,0,35,low
47,Private,10,Adm-clerical,Female,0,0,40,low
49,Private,13,Exec-managerial,Male,0,0,50,high
56,Self-emp-not-inc,13,Other-service,Male,0,0,40,low
31,?,6,?,Male,0,0,40,low
30,?,5,?,Female,0,0,30,low
51,Private,13,Exec-managerial,Male,0,0,50,low
45,Private,7,Sales,Female,0,0,35,low
69,Private,9,Adm-clerical,Female,0,1429,30,low
45,Federal-gov,12,Exec-managerial,Male,0,0,40,low
36,Private,9,Other-service,Female,0,0,25,low
50,Self-emp-not-inc,3,Tech-support,Female,0,0,15,low
46,Private,12,Adm-clerical,Male,0,0,40,low
36,Private,13,Sales,Male,15024,0,65,high
62,Self-emp-not-inc,15,Prof-specialty,Male,0,0,15,high
41,Private,9,Transport-moving,Male,0,0,50,low
23,?,10,?,Male,0,0,40,low
36,Private,9,Exec-managerial,Male,0,2258,70,low
19,Federal-gov,9,Sales,Female,0,0,40,low
26,Private,10,Prof-specialty,Female,0,0,35,low
47,Local-gov,12,Exec-managerial,Male,0,1408,40,low
50,Local-gov,9,Adm-clerical,Female,0,0,40,low
36,Private,11,Adm-clerical,Female,0,0,40,low
35,State-gov,10,Exec-managerial,Male,0,0,80,low
26,Private,9,Exec-managerial,Female,0,0,40,low
34,State-gov,10,Prof-specialty,Male,4386,0,40,high
37,Private,10,Machine-op-inspct,Male,0,0,50,high
26,State-gov,14,Prof-specialty,Male,0,0,10,low
45,Private,14,Exec-managerial,Female,0,0,40,high
61,Private,11,Adm-clerical,Female,0,0,32,low
34,Private,7,Transport-moving,Male,0,0,50,low
62,Private,15,Craft-repair,Male,0,0,45,high
25,Private,11,Farming-fishing,Male,0,0,35,low
20,Private,10,Prof-specialty,Female,0,0,20,low
39,Private,11,Craft-repair,Male,0,0,50,high
34,Private,9,Other-service,Female,0,0,40,low
39,Private,13,Sales,Male,0,0,45,high
58,?,13,?,Female,0,0,40,low
51,Local-gov,4,Other-service,Female,0,0,40,low
35,Private,10,Adm-clerical,Female,0,0,40,low
37,Private,4,Craft-repair,Male,0,0,45,low
38,Private,6,Machine-op-inspct,Male,0,0,40,high
51,Private,10,Adm-clerical,Female,0,0,35,low
44,Private,14,Prof-specialty,Female,0,0,25,high
35,Private,8,Sales,Female,0,0,40,low
50,State-gov,5,Prof-specialty,Male,0,2002,40,low
52,Private,9,Adm-clerical,Male,0,0,40,high
38,Private,10,Exec-managerial,Male,0,0,50,low
44,Private,9,Transport-moving,Male,0,0,40,low
22,Private,9,Adm-clerical,Female,0,0,40,low
26,Private,13,Exec-managerial,Male,0,0,40,low
38,Private,13,Exec-managerial,Male,0,1887,50,high
61,Federal-gov,13,Exec-managerial,Female,0,0,40,low
27,Private,13,Other-service,Male,0,0,40,low
73,Local-gov,14,Exec-managerial,Male,0,0,20,low
57,Private,14,Exec-managerial,Male,0,0,60,high
36,Private,9,Adm-clerical,Female,0,0,35,low
44,Local-gov,14,Prof-specialty,Male,7688,0,40,high
43,Private,12,Adm-clerical,Female,0,0,38,low
27,Private,7,Craft-repair,Male,0,1902,40,high
57,Private,9,Adm-clerical,Female,0,0,40,low
32,Local-gov,9,Craft-repair,Male,0,0,40,high
18,Private,6,Other-service,Female,0,0,40,low
67,Private,7,Transport-moving,Male,0,0,40,low
58,Self-emp-not-inc,9,Farming-fishing,Male,0,0,30,low
39,Private,9,Craft-repair,Male,0,0,40,low
43,Private,11,Adm-clerical,Female,0,0,40,high
18,Private,9,Other-service,Female,0,0,30,low
47,Private,10,Sales,Male,0,0,40,low
49,Private,9,Other-service,Female,0,0,40,low
60,Private,10,Other-service,Male,0,0,40,low
36,Local-gov,14,Prof-specialty,Female,0,0,60,high
18,Private,7,Other-service,Female,0,0,20,low
26,Private,13,Adm-clerical,Female,0,0,40,low
45,State-gov,15,Prof-specialty,Male,25236,0,36,high
36,Private,10,Exec-managerial,Male,0,0,50,high
77,Private,5,Priv-house-serv,Female,0,0,10,low
45,Private,9,Adm-clerical,Female,0,0,50,low
19,Private,2,Handlers-cleaners,Male,0,0,52,low
44,?,9,?,Female,0,0,40,low
33,Private,15,Prof-specialty,Female,0,0,40,low
43,Private,9,Adm-clerical,Male,0,0,38,low
31,Private,7,Farming-fishing,Male,0,0,55,high
21,Self-emp-not-inc,4,Craft-repair,Male,0,0,40,low
43,Federal-gov,10,Tech-support,Male,0,0,75,high
44,Private,10,Exec-managerial,Female,0,0,60,low
72,?,10,?,Female,0,0,8,low
49,?,8,?,Male,0,0,40,low
37,Private,9,Handlers-cleaners,Male,0,0,40,low
31,Private,10,Transport-moving,Male,0,1579,45,low
54,Self-emp-not-inc,13,Transport-moving,Male,0,0,65,low
28,Private,15,Prof-specialty,Male,0,0,55,high
61,Self-emp-not-inc,10,Sales,Male,0,0,60,high
39,Self-emp-inc,10,Exec-managerial,Male,0,0,84,high
57,Federal-gov,9,Adm-clerical,Female,0,0,35,low
55,Private,13,Exec-managerial,Male,0,0,50,high
41,Private,9,Other-service,Female,0,0,40,low
49,Private,9,Craft-repair,Male,0,0,40,high
35,Private,13,Prof-specialty,Male,0,0,40,low
30,Private,9,Craft-repair,Male,3411,0,40,low
32,Private,10,Tech-support,Male,0,0,45,low
44,Private,9,Craft-repair,Male,0,0,45,high
17,Private,7,Other-service,Female,0,0,7,low
30,Private,9,Other-service,Male,0,0,55,low
29,Self-emp-not-inc,9,Farming-fishing,Male,0,0,40,low
76,Private,6,Sales,Female,0,0,12,low
43,Private,13,Exec-managerial,Male,8614,0,40,high
34,Local-gov,9,Protective-serv,Male,0,0,40,low
28,Private,13,Exec-managerial,Male,0,0,50,low
52,Private,9,Sales,Male,0,0,40,high
67,Private,9,Priv-house-serv,Female,1848,0,99,low
43,Private,9,Machine-op-inspct,Male,0,0,40,low
19,?,9,?,Male,0,0,40,low
20,State-gov,10,Prof-specialty,Female,0,0,20,low
24,Private,13,Exec-managerial,Male,0,0,45,low
48,State-gov,9,Protective-serv,Male,0,0,40,low
43,Private,13,Exec-managerial,Male,99999,0,60,high
60,Private,9,Other-service,Male,0,0,40,low
23,Local-gov,13,Prof-specialty,Female,0,0,40,low
48,Private,13,Exec-managerial,Male,0,0,40,high
65,?,11,?,Male,0,0,50,high
19,Private,10,Handlers-cleaners,Male,0,0,30,low
58,Private,11,Craft-repair,Male,0,0,40,low
17,Private,7,Adm-clerical,Female,0,0,10,low
34,Private,11,Craft-repair,Male,7688,0,40,high
17,Self-emp-inc,6,Other-service,Male,0,0,35,low
33,Private,9,Sales,Male,0,0,20,low
35,Private,10,Exec-managerial,Female,0,0,50,low
36,Private,9,Sales,Female,0,0,40,low
17,Private,7,Sales,Female,0,0,15,low
