Ownership Type,County,City,Province,Postcode,Timezone,area_code,Latitude,Longitude
Company Owned,朝阳北大街799号,保定市,13,50000,GMT+08:00 Asia/Beijing,0312,38.89,115.47
Company Owned,路南区,唐山市,13,063000,GMT+08:00 Asia/Beijing,0315,39.63,118.18
Company Owned,路南区,唐山市,13,063000,GMT+08:00 Asia/Beijing,0315,39.62,118.19
Company Owned,路北区,唐山市,13,063000,GMT+08:00 Asia/Beijing,,39.63,118.18
Company Owned,路北区,唐山市,13,063000,GMT+08:00 Asia/Beijing,0315,39.63,118.17
Company Owned,广阳区,廊坊市,13,065000,GMT+08:00 Asia/Beijing,,39.52,116.71
Company Owned,广阳区,廊坊市,13,065000,GMT+08:00 Asia/Beijing,0316,39.52,116.71
Company Owned,广阳区,廊坊市,13,065000,GMT+08:00 Asia/Beijing,,39.54,116.68
Company Owned,桥东区,张家口,13,075000,GMT+08:00 Asia/Beijing,,40.82,114.89
Company Owned,双桥区,承德市,13,067000,GMT+08:00 Asia/Beijing,,40.97,117.94
Company Owned,桥东区,石家庄,13,050000,GMT+08:00 Asia/Beijing,0311,38.04,114.5
Company Owned,桥东区,石家庄,13,050000,GMT+08:00 Asia/Beijing,0311,38.05,114.51
Company Owned,桥西区,石家庄,13,050000,GMT+08:00 Asia/Beijing,0311,38.04,114.48
Company Owned,中山西路83号,石家庄,13,050000,GMT+08:00 Asia/Beijing,0311,38.04,114.49
Company Owned,长安区,石家庄,13,050000,GMT+08:00 Asia/Beijing,,38.04,114.53
Company Owned,槐安路万达广场1层,石家庄,13,50000,GMT+08:00 Asia/Beijing,0311,38.02,114.54
Company Owned,桥东区,石家庄,13,050000,GMT+08:00 Asia/Beijing,0311,38.04,114.51
Company Owned,海港区,秦皇岛,13,066000,GMT+08:00 Asia/Beijing,,39.95,119.58
Company Owned,秦皇岛市,秦皇岛,13,066000,GMT+08:00 Asia/Beijing,,39.93,119.6
Company Owned,海港区,秦皇岛,13,066000,GMT+08:00 Asia/Beijing,,39.93,119.6
Company Owned,桥东区,邢台市,13,054000,GMT+08:00 Asia/Beijing,,37.06,114.49
Company Owned,丛台区,邯郸,13,056000,GMT+08:00 Asia/Beijing,,36.63,114.52
Company Owned,迎泽区,太原市,14,030000,GMT+08:00 Asia/Beijing,0351,37.87,112.57
Company Owned,杏花岭区,太原市,14,030000,GMT+08:00 Asia/Beijing,,37.88,112.56
Company Owned,杏花岭区,太原市,14,030000,GMT+08:00 Asia/Beijing,0351,37.87,112.55
Company Owned,小店区,太原市,14,030000,GMT+08:00 Asia/Beijing,,37.82,112.56
Company Owned,小店区,太原市,14,030000,GMT+08:00 Asia/Beijing,0351,37.82,112.56
Company Owned,迎泽区,太原市,14,030000,GMT+08:00 Asia/Beijing,0351,37.86,112.57
Company Owned,小店区,太原市,14,030000,GMT+08:00 Asia/Beijing,0351,37.82,112.56
Company Owned,迎泽区,太原市,14,030000,GMT+08:00 Asia/Beijing,0351,37.87,112.57
Company Owned,昆都仑区,包头市,15,014000,GMT+08:00 Asia/Beijing,,40.66,109.82
Company Owned,青山区,包头市,15,014000,GMT+08:00 Asia/Beijing,0472,40.66,109.85
Company Owned,昆区,包头市,15,14010,GMT+08:00 Asia/Beijing,010,40.66,109.81
Company Owned,昆都仑区,包头市,15,014000,GMT+08:00 Asia/Beijing,,40.66,109.84
Company Owned,赛罕区,呼和浩特,15,010000,GMT+08:00 Asia/Beijing,,40.83,111.71
Company Owned,回民区,呼和浩特,15,010000,GMT+08:00 Asia/Beijing,0471,40.81,111.67
Company Owned,回民区,呼和浩特,15,010000,GMT+08:00 Asia/Beijing,,40.82,111.67
Company Owned,赛罕区,呼和浩特,15,010000,GMT+08:00 Asia/Beijing,,40.84,111.74
Company Owned,中山区,大连市,21,116000,GMT+08:00 Asia/Beijing,0411,38.92,121.64
Company Owned,中山区,大连市,21,116000,GMT+08:00 Asia/Beijing,,38.92,121.63
Company Owned,西岗区,大连市,21,116000,GMT+08:00 Asia/Beijing,,38.91,121.61
Company Owned,大连市,大连市,21,116000,GMT+08:00 Asia/Beijing,,38.86,121.53
Company Owned,中山区,大连市,21,116000,GMT+08:00 Asia/Beijing,,38.92,121.65
Company Owned,甘井子区,大连市,21,116000,GMT+08:00 Asia/Beijing,,38.96,121.54
Company Owned,中山区,大连市,21,116000,GMT+08:00 Asia/Beijing,0411,38.92,121.64
Company Owned,沙河口区,大连市,21,116000,GMT+08:00 Asia/Beijing,,38.91,121.59
Company Owned,甘井子区,大连市,21,116000,GMT+08:00 Asia/Beijing,,38.99,121.59
Company Owned,西岗区,大连市,21,116000,GMT+08:00 Asia/Beijing,0411,38.91,121.61
Company Owned,西岗区,大连市,21,116000,GMT+08:00 Asia/Beijing,,38.91,121.61
Company Owned,高新园区,大连市,21,116000,GMT+08:00 Asia/Beijing,0411,38.86,121.53
Company Owned,甘井子区,大连市,21,116000,GMT+08:00 Asia/Beijing,,38.99,121.59
Company Owned,沙河口区,大连市,21,116000,GMT+08:00 Asia/Beijing,0411,38.88,121.54
Company Owned,大连市,大连市,21,116000,GMT+08:00 Asia/Beijing,,38.92,121.63
Company Owned,金州区,大连市,21,116600,GMT+08:00 Asia/Beijing,0411,39.1,121.72
Company Owned,大连市,大连市,21,116000,GMT+08:00 Asia/Beijing,,38.92,121.63
Company Owned,中山区,大连市,21,116000,GMT+08:00 Asia/Beijing,0411,38.92,121.64
Company Owned,中山区,大连市,21,116000,GMT+08:00 Asia/Beijing,0411,38.92,121.63
Company Owned,中山区,大连市,21,116000,GMT+08:00 Asia/Beijing,0411,38.92,121.64
Company Owned,沙河口区,大连市,21,116000,GMT+08:00 Asia/Beijing,0411,38.9,121.59
Company Owned,经济技术开发区,大连市,21,116600,GMT+08:00 Asia/Beijing,0411,39.05,121.78
Company Owned,甘井子区,大连市,21,116000,GMT+08:00 Asia/Beijing,,38.96,121.54
Company Owned,西岗区,大连市,21,116000,GMT+08:00 Asia/Beijing,0411,38.93,121.61
Company Owned,经济技术开发区,大连市,21,116100,GMT+08:00 Asia/Beijing,0411,39.06,121.78
Company Owned,新抚区,抚顺市,21,113000,GMT+08:00 Asia/Beijing,024,41.86,123.9
Company Owned,和平区,沈阳市,21,110000,GMT+08:00 Asia/Beijing,024,41.78,123.43
Company Owned,东陵区,沈阳市,21,110000,GMT+08:00 Asia/Beijing,024,41.84,123.62
Company Owned,和平区,沈阳市,21,110000,GMT+08:00 Asia/Beijing,024,41.75,123.4
Company Owned,和平区,沈阳市,21,110000,GMT+08:00 Asia/Beijing,024,41.79,123.41
Company Owned,铁西区,沈阳市,21,110000,GMT+08:00 Asia/Beijing,024,41.78,123.36
Company Owned,皇姑区,沈阳市,21,110000,GMT+08:00 Asia/Beijing,024,41.84,123.42
Company Owned,和平区,沈阳市,21,110000,GMT+08:00 Asia/Beijing,,41.79,123.4
Company Owned,和平区,沈阳市,21,110000,GMT+08:00 Asia/Beijing,024,41.81,123.44
Company Owned,沈河区,沈阳市,21,110000,GMT+08:00 Asia/Beijing,024,41.76,123.44
Company Owned,东陵区,沈阳市,21,110000,GMT+08:00 Asia/Beijing,024,41.64,123.49
Company Owned,铁西区,沈阳市,21,110000,GMT+08:00 Asia/Beijing,024,41.81,123.38
Company Owned,浑南新区,沈阳市,21,110000,GMT+08:00 Asia/Beijing,,41.74,123.46
Company Owned,东陵区,沈阳市,21,110000,GMT+08:00 Asia/Beijing,024,41.73,123.46
Company Owned,和平区,沈阳市,21,110000,GMT+08:00 Asia/Beijing,024,41.79,123.4
Company Owned,和平区,沈阳市,21,110000,GMT+08:00 Asia/Beijing,,41.78,123.43
Company Owned,铁西区,沈阳市,21,110000,GMT+08:00 Asia/Beijing,024,41.81,123.38
Company Owned,大东区,沈阳市,21,110000,GMT+08:00 Asia/Beijing,024,41.8,123.47
Company Owned,大东区,沈阳市,21,110000,GMT+08:00 Asia/Beijing,,41.8,123.46
Company Owned,沈河区,沈阳市,21,110000,GMT+08:00 Asia/Beijing,024,41.81,123.43
Company Owned,沈河区,沈阳市,21,110000,GMT+08:00 Asia/Beijing,024,41.8,123.46
Company Owned,皇姑区,沈阳市,21,110000,GMT+08:00 Asia/Beijing,,41.83,123.38
Company Owned,和平区,沈阳市,21,110000,GMT+08:00 Asia/Beijing,024,41.79,123.4
Company Owned,铁西区,沈阳市,21,110000,GMT+08:00 Asia/Beijing,,41.8,123.37
Company Owned,沈河区,沈阳市,21,110000,GMT+08:00 Asia/Beijing,024,41.8,123.46
Company Owned,兴隆台区,盘锦市,21,124000,GMT+08:00 Asia/Beijing,,41.12,122.08
Company Owned,兴隆台区,盘锦市,21,124000,GMT+08:00 Asia/Beijing,,41.1,122.08
Company Owned,鲅鱼圈区,营口市,21,115000,GMT+08:00 Asia/Beijing,,40.27,122.13
Company Owned,站前区,营口市,21,115000,GMT+08:00 Asia/Beijing,,40.67,122.24
Company Owned,铁东区,鞍山市,21,114000,GMT+08:00 Asia/Beijing,0412,41.11,122.98
Company Owned,铁东区,鞍山市,21,114000,GMT+08:00 Asia/Beijing,0412,41.11,123.0
Company Owned,铁东区,鞍山市,21,114000,GMT+08:00 Asia/Beijing,0412,41.11,122.99
Company Owned,昌邑区,吉林市,22,132000,GMT+08:00 Asia/Beijing,,43.85,126.57
Company Owned,昌邑区,吉林市,22,132000,GMT+08:00 Asia/Beijing,,43.85,126.59
Company Owned,延吉市,延吉市,22,133000,GMT+08:00 Asia/Beijing,,42.91,129.51
Company Owned,朝阳区,长春市,22,130000,GMT+08:00 Asia/Beijing,0431,43.89,125.32
Company Owned,南关区,长春市,22,130000,GMT+08:00 Asia/Beijing,0431,43.9,125.34
Company Owned,朝阳区,长春市,22,130000,GMT+08:00 Asia/Beijing,0431,43.87,125.32
Company Owned,朝阳区,长春市,22,130000,GMT+08:00 Asia/Beijing,0431,43.87,125.3
Company Owned,朝阳区,长春市,22,130000,GMT+08:00 Asia/Beijing,,43.84,125.24
Company Owned,朝阳区,长春市,22,130000,GMT+08:00 Asia/Beijing,0431,43.89,125.32
Company Owned,朝阳区,长春市,22,130000,GMT+08:00 Asia/Beijing,0431,43.84,125.24
Company Owned,南关区,长春市,22,130000,GMT+08:00 Asia/Beijing,0431,43.89,125.33
Company Owned,宽城区,长春市,22,130000,GMT+08:00 Asia/Beijing,0431,43.91,125.32
Company Owned,净月开发区,长春市,22,130000,GMT+08:00 Asia/Beijing,,43.82,125.41
Company Owned,道里区,哈尔滨,23,150000,GMT+08:00 Asia/Beijing,0451,45.77,126.62
Company Owned,道里区,哈尔滨,23,150000,GMT+08:00 Asia/Beijing,0451,45.78,126.62
Company Owned,南岗区,哈尔滨,23,150000,GMT+08:00 Asia/Beijing,0451,45.72,126.61
Company Owned,南岗区,哈尔滨,23,150000,GMT+08:00 Asia/Beijing,0451,45.74,126.68
Company Owned,群力新区,哈尔滨,23,150000,GMT+08:00 Asia/Beijing,,45.74,126.56
Company Owned,道里区,哈尔滨,23,150000,GMT+08:00 Asia/Beijing,,45.73,126.59
Company Owned,南岗区,哈尔滨,23,150000,GMT+08:00 Asia/Beijing,0451,45.7,126.59
Company Owned,南岗区,哈尔滨,23,150000,GMT+08:00 Asia/Beijing,0451,45.76,126.64
Company Owned,香坊区,哈尔滨,23,150000,GMT+08:00 Asia/Beijing,0451,45.72,126.65
Company Owned,南岗区,哈尔滨,23,150000,GMT+08:00 Asia/Beijing,,45.76,126.7
Company Owned,南岗区,哈尔滨,23,150000,GMT+08:00 Asia/Beijing,0451,45.75,126.7
Company Owned,道里区,哈尔滨,23,150000,GMT+08:00 Asia/Beijing,0451,45.77,126.62
Company Owned,道里区,哈尔滨,23,150000,GMT+08:00 Asia/Beijing,0451,45.77,126.62
Company Owned,道外区,哈尔滨,23,150000,GMT+08:00 Asia/Beijing,,45.79,126.68
Company Owned,萨尔图区,大庆市,23,163300,GMT+08:00 Asia/Beijing,,46.59,125.09
Company Owned,让胡路区,大庆市,23,163300,GMT+08:00 Asia/Beijing,,46.64,124.89
Joint Venture,No.619,shanghai,31,200400,GMT+08:00 Asia/Beijing,,31.27,121.54
Joint Venture,Room 101,shanghai,31,201300,GMT+08:00 Asia/Beijing,,31.2,121.6
Joint Venture,No.102,Shanghai,31,201100,GMT+08:00 Asia/Beijing,,31.15,121.35
Joint Venture,NO.4750,ShangHai,31,200400,GMT+08:00 Asia/Beijing,,31.32,121.45
Joint Venture,Unit201,Shanghai,31,200000,GMT+08:00 Asia/Beijing,,31.28,121.51
Joint Venture,1F,ShangHai,31,200000,GMT+08:00 Asia/Beijing,,31.23,121.53
Joint Venture,NO.378,shanghai,31,200400,GMT+08:00 Asia/Beijing,,31.31,121.54
Joint Venture,黄浦区,上海市,31,200000,GMT+08:00 Asia/Beijing,,31.2,121.48
Joint Venture,虹口区,上海市,31,200000,GMT+08:00 Asia/Beijing,,31.26,121.48
Joint Venture,上海市,上海市,31,201100,GMT+08:00 Asia/Beijing,,31.4,121.49
Joint Venture,普陀区,上海市,31,200300,GMT+08:00 Asia/Beijing,,31.24,121.43
Joint Venture,松江区,上海市,31,201600,GMT+08:00 Asia/Beijing,,31.02,121.2
Joint Venture,上海浦东,上海市,31,200000,GMT+08:00 Asia/Beijing,,31.15,121.81
Joint Venture,卢湾区,上海市,31,200000,GMT+08:00 Asia/Beijing,021,31.22,121.46
Joint Venture,崇明县,上海市,31,202100,GMT+08:00 Asia/Beijing,021,31.62,121.4
Joint Venture,浦东新区,上海市,31,200100,GMT+08:00 Asia/Beijing,,31.21,121.6
Joint Venture,青浦区,上海市,31,201700,GMT+08:00 Asia/Beijing,021,31.15,121.23
Joint Venture,黄浦区,上海市,31,200000,GMT+08:00 Asia/Beijing,021,31.23,121.48
Joint Venture,牡丹江路318号,上海市,31,200900,GMT+08:00 Asia/Beijing,,31.38,121.5
Joint Venture,杨浦区,上海市,31,200000,GMT+08:00 Asia/Beijing,021,31.26,121.51
Joint Venture,上海市浦东新区,上海市,31,200100,GMT+08:00 Asia/Beijing,,31.23,121.52
Joint Venture,上海市浦东新区,上海市,31,200100,GMT+08:00 Asia/Beijing,,31.21,121.56
Joint Venture,上海市黄浦区,上海市,31,200000,GMT+08:00 Asia/Beijing,,31.21,121.47
Joint Venture,金山区,上海市,31,201500,GMT+08:00 Asia/Beijing,,30.84,121.32
Joint Venture,浦东新区,上海市,31,200100,GMT+08:00 Asia/Beijing,021,31.23,121.56
Joint Venture,长宁区福泉北路388号,上海市,31,200000,GMT+08:00 Asia/Beijing,,31.23,121.36
Joint Venture,上海市闵行区,上海市,31,201100,GMT+08:00 Asia/Beijing,,31.2,121.31
Joint Venture,宝山区,上海市,31,201900,GMT+08:00 Asia/Beijing,,31.34,121.45
Joint Venture,黄浦区,上海市,31,200000,GMT+08:00 Asia/Beijing,,31.23,121.47
Joint Venture,青浦区,上海市,31,201700,GMT+08:00 Asia/Beijing,,31.15,121.13
Joint Venture,徐汇区,上海市,31,200000,GMT+08:00 Asia/Beijing,,31.19,121.44
Joint Venture,浦东新区,上海市,31,200100,GMT+08:00 Asia/Beijing,,31.15,121.8
Joint Venture,上海市浦东新区,上海市,31,200100,GMT+08:00 Asia/Beijing,,31.16,121.67
Joint Venture,黄浦区,上海市,31,200000,GMT+08:00 Asia/Beijing,021,31.23,121.48
Joint Venture,闵行区,上海市,31,201100,GMT+08:00 Asia/Beijing,,31.01,121.4
Joint Venture,浦东新区,上海市,31,200100,GMT+08:00 Asia/Beijing,021,31.22,121.53
Joint Venture,虹口区,上海市,31,200000,GMT+08:00 Asia/Beijing,,31.25,121.51
Joint Venture,浦东新区,上海市,31,200100,GMT+08:00 Asia/Beijing,021,31.19,121.61
Joint Venture,长宁区,上海市,31,200000,GMT+08:00 Asia/Beijing,,31.21,121.4
Joint Venture,闸北区,上海市,31,200000,GMT+08:00 Asia/Beijing,021,31.24,121.45
Joint Venture,上海市松江区,上海市,31,201600,GMT+08:00 Asia/Beijing,,31.03,121.22
Joint Venture,浦东新区,上海市,31,200100,GMT+08:00 Asia/Beijing,,31.18,121.5
Joint Venture,上海市浦东新区,上海市,31,200100,GMT+08:00 Asia/Beijing,,31.18,121.7
Joint Venture,浦东新区,上海市,31,200100,GMT+08:00 Asia/Beijing,,31.26,121.58
Joint Venture,静安区,上海市,31,200000,GMT+08:00 Asia/Beijing,,31.23,121.47
Joint Venture,长宁区,上海市,31,200000,GMT+08:00 Asia/Beijing,,31.21,121.41
Joint Venture,长宁区,上海市,31,200000,GMT+08:00 Asia/Beijing,,31.23,121.36
Joint Venture,奉贤区航南公路5639号1F-036单元,上海市,31,201400,GMT+08:00 Asia/Beijing,,30.93,121.46
Joint Venture,上海市闵行区,上海市,31,201100,GMT+08:00 Asia/Beijing,,31.19,121.4
Joint Venture,闸北区,上海市,31,200000,GMT+08:00 Asia/Beijing,021,31.25,121.46
Joint Venture,长宁区,上海市,31,200000,GMT+08:00 Asia/Beijing,021,31.2,121.42
Joint Venture,浦东新区,上海市,31,200100,GMT+08:00 Asia/Beijing,021,31.2,121.59
Joint Venture,金山区,上海市,31,201500,GMT+08:00 Asia/Beijing,,30.75,121.34
Joint Venture,浦东新区,上海市,31,200100,GMT+08:00 Asia/Beijing,,31.18,121.61
Joint Venture,徐汇区,上海市,31,200000,GMT+08:00 Asia/Beijing,021,31.22,121.46
Joint Venture,浦东新区,上海市,31,200100,GMT+08:00 Asia/Beijing,,31.23,121.52
Joint Venture,上海市闵行区,上海市,31,201100,GMT+08:00 Asia/Beijing,,31.04,121.46
Joint Venture,上海市静安区,上海市,31,200000,GMT+08:00 Asia/Beijing,021,31.29,121.44
Joint Venture,上海市宝山区,上海市,31,201900,GMT+08:00 Asia/Beijing,,31.33,121.44
Joint Venture,杨浦区,上海市,31,200000,GMT+08:00 Asia/Beijing,,31.32,121.51
Joint Venture,虹口区,上海市,31,200000,GMT+08:00 Asia/Beijing,,31.27,121.47
Joint Venture,普陀区,上海市,31,200300,GMT+08:00 Asia/Beijing,021,31.24,121.42
Joint Venture,上海市浦东新区,上海市,31,200100,GMT+08:00 Asia/Beijing,,31.21,121.52
Joint Venture,杨浦区,上海市,31,200000,GMT+08:00 Asia/Beijing,021,31.3,121.52
Joint Venture,普陀区,上海市,31,200300,GMT+08:00 Asia/Beijing,021,31.24,121.37
Joint Venture,普陀区,上海市,31,200300,GMT+08:00 Asia/Beijing,021,31.24,121.41
Joint Venture,杨浦区,上海市,31,200000,GMT+08:00 Asia/Beijing,,31.28,121.54
Joint Venture,静安区,上海市,31,200000,GMT+08:00 Asia/Beijing,021,31.22,121.45
Joint Venture,上海市金山区,上海市,31,201500,GMT+08:00 Asia/Beijing,,30.89,121.02
Joint Venture,黄浦区,上海市,31,200000,GMT+08:00 Asia/Beijing,021,31.23,121.48
Joint Venture,徐汇区,上海市,31,200000,GMT+08:00 Asia/Beijing,,31.18,121.44
Joint Venture,长宁区,上海市,31,200000,GMT+08:00 Asia/Beijing,021,31.19,121.32
Joint Venture,闸北区,上海市,31,200000,GMT+08:00 Asia/Beijing,021,31.24,121.46
Joint Venture,闵行区,上海市,31,201100,GMT+08:00 Asia/Beijing,,31.2,121.31
Joint Venture,上海市浦东新区,上海市,31,200100,GMT+08:00 Asia/Beijing,,31.16,121.68
Joint Venture,上海市青浦区,上海市,31,201700,GMT+08:00 Asia/Beijing,,31.19,121.3
Joint Venture,静安区,上海市,31,200000,GMT+08:00 Asia/Beijing,021,31.23,121.45
Joint Venture,徐汇区,上海市,31,200000,GMT+08:00 Asia/Beijing,,31.17,121.42
Joint Venture,闵行区,上海市,31,201100,GMT+08:00 Asia/Beijing,021,31.18,121.37
Joint Venture,浦东新区,上海市,31,200100,GMT+08:00 Asia/Beijing,,31.12,121.62
Joint Venture,徐汇区,上海市,31,200000,GMT+08:00 Asia/Beijing,021,31.2,121.45
Joint Venture,上海市黄浦区,上海市,31,200000,GMT+08:00 Asia/Beijing,,31.22,121.47
Joint Venture,虹口区,上海市,31,200000,GMT+08:00 Asia/Beijing,021,31.26,121.48
Joint Venture,宝山区,上海市,31,201900,GMT+08:00 Asia/Beijing,021,31.4,121.35
Joint Venture,青浦区,上海市,31,201700,GMT+08:00 Asia/Beijing,021,31.15,121.11
Joint Venture,闵行区,上海市,31,201100,GMT+08:00 Asia/Beijing,021,31.18,121.39
Joint Venture,上海市嘉定区,上海市,31,201800,GMT+08:00 Asia/Beijing,,31.3,121.33
Joint Venture,浦东新区东靖路1881号,上海市,31,200100,GMT+08:00 Asia/Beijing,,31.29,121.61
Joint Venture,浦东新区,上海市,31,200100,GMT+08:00 Asia/Beijing,,31.23,121.51
Joint Venture,徐汇区,上海市,31,200000,GMT+08:00 Asia/Beijing,021,31.17,121.41
Joint Venture,浦东新区,上海市,31,200100,GMT+08:00 Asia/Beijing,021,31.22,121.54
Joint Venture,上海浦东国际机场T2,上海市,31,200100,GMT+08:00 Asia/Beijing,,31.15,121.81
Joint Venture,上海市虹口区,上海市,31,200000,GMT+08:00 Asia/Beijing,,31.25,121.49
Joint Venture,闵行区,上海市,31,201100,GMT+08:00 Asia/Beijing,021,31.13,121.4
Joint Venture,浦东新区,上海市,31,200100,GMT+08:00 Asia/Beijing,,31.22,121.52
Joint Venture,长宁区,上海市,31,200000,GMT+08:00 Asia/Beijing,021,31.19,121.38
Joint Venture,嘉定镇,上海市,31,201800,GMT+08:00 Asia/Beijing,021,31.38,121.25
Joint Venture,浦东新区,上海市,31,200100,GMT+08:00 Asia/Beijing,,31.15,121.8
Joint Venture,徐汇区,上海市,31,200000,GMT+08:00 Asia/Beijing,,31.19,121.44
Joint Venture,静安区,上海市,31,200000,GMT+08:00 Asia/Beijing,021,31.23,121.45
Joint Venture,普陀区,上海市,31,200300,GMT+08:00 Asia/Beijing,,31.28,121.35
Joint Venture,长宁区,上海市,31,200000,GMT+08:00 Asia/Beijing,021,31.21,121.41
Joint Venture,长宁区,上海市,31,200000,GMT+08:00 Asia/Beijing,,31.19,121.4
Joint Venture,上海市闵行区,上海市,31,201100,GMT+08:00 Asia/Beijing,,31.15,121.35
Joint Venture,浦东新区,上海市,31,200100,GMT+08:00 Asia/Beijing,,31.15,121.81
Joint Venture,浦东新区,上海市,31,200100,GMT+08:00 Asia/Beijing,021,31.15,121.81
Joint Venture,浦东新区,上海市,31,200100,GMT+08:00 Asia/Beijing,021,31.21,121.59
Joint Venture,上海市浦东新区,上海市,31,200100,GMT+08:00 Asia/Beijing,,31.15,121.49
Joint Venture,浦东新区,上海市,31,200100,GMT+08:00 Asia/Beijing,,31.26,121.63
Joint Venture,杨浦区,上海市,31,200000,GMT+08:00 Asia/Beijing,,31.31,121.51
Joint Venture,上海市松江区,上海市,31,201600,GMT+08:00 Asia/Beijing,,31.03,121.2
Joint Venture,浦东新区,上海市,31,200100,GMT+08:00 Asia/Beijing,021,31.24,121.5
Joint Venture,虹口区,上海市,31,200000,GMT+08:00 Asia/Beijing,,31.26,121.5
Joint Venture,上海市浦东新区,上海市,31,200100,GMT+08:00 Asia/Beijing,,31.14,121.66
Joint Venture,虹口区,上海市,31,200000,GMT+08:00 Asia/Beijing,,31.26,121.47
Joint Venture,静安区,上海市,31,200000,GMT+08:00 Asia/Beijing,,31.22,121.45
